dataset,training_ratio,model,training_time,predict_time,error,model_size
cancer,0.739072203352578,AdaBoost,0.2572018810000372,0.01179518199991435,0.03431192660550457,1489.5600000000006
cancer,0.739072203352578,kNN,0.000424496999985422,0.006375321000032271,0.07688073394495408,0
cancer,0.739072203352578,Logistic Regression,0.02200549800001682,0.00014241999999285325,0.05623853211009172,0
cancer,0.739072203352578,Neural Network,0.5158979040001215,0.0003375629999572994,0.056238532110091714,75266.00000000019
cancer,0.7564633275546291,QDA,0.0009650270000020104,0.00020086599994101554,0.04277777777777783,1859.9999999999968
cancer,0.7564633275546291,LDA,0.020529496999988617,0.00015934900011416175,0.049444444444444485,960.0000000000016
cancer,0.7564633275546291,Decicision Tree,0.003531593999960024,0.0001636540000436071,0.07537037037037042,40.280000000000065
cancer,0.7564633275546291,Random Forrest,0.12399203599994506,0.004854162000046926,0.043518518518518554,5531.519999999998
cancer,0.7564633275546291,SVM,0.001978794999904494,0.00014459299993177413,0.044537037037037076,60.0000000000001
cancer,0.7564633275546291,AdaBoost,0.2617708709999715,0.011840425000063989,0.03333333333333338,1490.8000000000002
cancer,0.7564633275546291,kNN,0.0004171639999731267,0.006331279999940308,0.07824074074074075,0
cancer,0.7564633275546291,Logistic Regression,0.02198270099990622,0.0001402160000725417,0.05944444444444449,0
cancer,0.7564633275546291,Neural Network,0.5152599009999721,0.00032855799994649707,0.056296296296296316,75266.00000000019
cancer,0.7742636826811272,QDA,0.0009646239999710814,0.00020105999996303586,0.04403669724770639,1859.9999999999968
cancer,0.7742636826811272,LDA,0.02738340600004448,0.00015906099999483557,0.04532110091743118,960.0000000000016
cancer,0.7742636826811272,Decicision Tree,0.0036016909999671046,0.00016286300011415734,0.06779816513761466,40.680000000000064
cancer,0.7742636826811272,Random Forrest,0.12498500100000458,0.004837530999939188,0.04394495412844038,5677.920000000004
cancer,0.7742636826811272,SVM,0.002078248000052553,0.00014646600004198266,0.04605504587155962,60.0000000000001
cancer,0.7742636826811272,AdaBoost,0.2651367739999478,0.011816624999955826,0.033211009174311905,1491.4800000000007
cancer,0.7742636826811272,kNN,0.000410113000016281,0.006370947000159501,0.07541284403669724,0
cancer,0.7742636826811272,Logistic Regression,0.022114960999915643,0.00014196399988577465,0.06128440366972474,0
cancer,0.7742636826811272,Neural Network,0.5406543439999224,0.0003337189999911062,0.055779816513761425,75266.00000000019
cancer,0.7924828983539175,QDA,0.0009903050000684742,0.00020053699990967293,0.04351851851851856,1859.9999999999968
cancer,0.7924828983539175,LDA,0.02731622200013589,0.0001612199999908626,0.046666666666666703,960.0000000000016
cancer,0.7924828983539175,Decicision Tree,0.0037675310000486197,0.00016533500001969506,0.07259259259259258,41.24000000000005
cancer,0.7924828983539175,Random Forrest,0.1265272649999497,0.004700143000118259,0.042592592592592626,5710.840000000002
cancer,0.7924828983539175,SVM,0.002067506999937905,0.00014481100004559271,0.04388888888888894,60.0000000000001
cancer,0.7924828983539175,AdaBoost,0.2701429549999921,0.011849043000001983,0.033148148148148204,1492.3200000000006
cancer,0.7924828983539175,kNN,0.0004137900001296656,0.006342756999893024,0.07601851851851857,0
cancer,0.7924828983539175,Logistic Regression,0.02200602400005664,0.0001415439999618684,0.057962962962963,0
cancer,0.7924828983539175,Neural Network,0.5443261169999642,0.00033493500006443356,0.057500000000000044,75266.00000000019
cancer,0.8111308307896873,QDA,0.0009820659999968482,0.0002023710001412837,0.04175925925925931,1859.9999999999968
cancer,0.8111308307896873,LDA,0.02414856000001237,0.00015644899995095323,0.04444444444444448,960.0000000000016
cancer,0.8111308307896873,Decicision Tree,0.0038096550001318966,0.0001624249999804306,0.06888888888888896,41.56000000000005
cancer,0.8111308307896873,Random Forrest,0.12684455299993713,0.004863005999995947,0.043240740740740774,5854.239999999999
cancer,0.8111308307896873,SVM,0.002090425999958825,0.00014222800007701153,0.04240740740740746,60.0000000000001
cancer,0.8111308307896873,AdaBoost,0.2745691199999782,0.011826080999999251,0.031111111111111135,1492.4000000000012
cancer,0.8111308307896873,kNN,0.0004236760000458162,0.006337606000033704,0.07148148148148152,0
cancer,0.8111308307896873,Logistic Regression,0.021929739000079287,0.00014166299984935907,0.05824074074074078,0
cancer,0.8111308307896873,Neural Network,0.5697377059999416,0.00034174600010373964,0.051388888888888914,75266.00000000019
cancer,0.8302175681319746,QDA,0.0009927049998987058,0.00020186599995213327,0.04157407407407411,1859.9999999999968
cancer,0.8302175681319746,LDA,0.028881306000075716,0.00015696600004957872,0.04444444444444448,960.0000000000016
cancer,0.8302175681319746,Decicision Tree,0.003960120999945504,0.0001645559999451508,0.06805555555555558,41.04000000000006
cancer,0.8302175681319746,Random Forrest,0.12867348299991138,0.004759725999992952,0.04296296296296301,5911.88
cancer,0.8302175681319746,SVM,0.002059554999996181,0.00014192899996487546,0.04231481481481485,60.0000000000001
cancer,0.8302175681319746,AdaBoost,0.27833801899998445,0.011807969000037702,0.033518518518518545,1492.0400000000009
cancer,0.8302175681319746,kNN,0.0004202630001054786,0.006378101000027525,0.07148148148148155,0
cancer,0.8302175681319746,Logistic Regression,0.021901657999987962,0.00014135599994915534,0.05537037037037043,0
cancer,0.8302175681319746,Neural Network,0.5684403890000246,0.0003393769999092911,0.05101851851851857,75266.00000000019
cancer,0.8497534359086445,QDA,0.0009938520000105204,0.0002032719999078836,0.041944444444444486,1859.9999999999968
cancer,0.8497534359086445,LDA,0.03219070099998134,0.0001616849999481929,0.04842592592592596,960.0000000000016
cancer,0.8497534359086445,Decicision Tree,0.004074095000032685,0.0001638239999556391,0.07092592592592598,41.12000000000007
cancer,0.8497534359086445,Random Forrest,0.13124921400003584,0.004816508999938378,0.042407407407407456,5989.4000000000015
cancer,0.8497534359086445,SVM,0.002064114000040718,0.00013977500009787033,0.04351851851851858,60.0000000000001
cancer,0.8497534359086445,AdaBoost,0.28256245100013977,0.01178758399990329,0.032870370370370425,1493.3600000000017
cancer,0.8497534359086445,kNN,0.00042465799995625283,0.0063794990000314985,0.0769444444444445,0
cancer,0.8497534359086445,Logistic Regression,0.022180572999986912,0.00014228099993488283,0.05805555555555561,0
cancer,0.8497534359086445,Neural Network,0.5910956579998857,0.0003416120000474621,0.05648148148148152,75266.00000000019
cancer,0.8697490026177834,QDA,0.0009907600000769888,0.00020237699993231218,0.04287037037037041,1859.9999999999968
cancer,0.8697490026177834,LDA,0.028307859999968064,0.00016044700007114446,0.04509259259259262,960.0000000000016
cancer,0.8697490026177834,Decicision Tree,0.004098708000128681,0.0001633249999213149,0.0651851851851852,41.80000000000006
cancer,0.8697490026177834,Random Forrest,0.1321431989999837,0.00475869899995814,0.039537037037037086,6152.68
cancer,0.8697490026177834,SVM,0.0021671689998220252,0.00014324699997814605,0.03851851851851854,60.0000000000001
cancer,0.8697490026177834,AdaBoost,0.28737708100003145,0.011772314000008924,0.031388888888888904,1492.6400000000008
cancer,0.8697490026177834,kNN,0.0004303889999937383,0.006376626000073884,0.07129629629629634,0
cancer,0.8697490026177834,Logistic Regression,0.022185653000014998,0.0001432539999223081,0.05490740740740746,0
cancer,0.8697490026177834,Neural Network,0.5924027460000797,0.0003354849999959696,0.054722222222222255,75266.00000000019
cancer,0.8902150854450388,QDA,0.0009874019999369917,0.0001980169999114877,0.045092592592592615,1859.9999999999968
cancer,0.8902150854450388,LDA,0.02856794799994532,0.0001547690000006696,0.045555555555555585,960.0000000000016
cancer,0.8902150854450388,Decicision Tree,0.0042376380000314386,0.0001696559999618331,0.07379629629629632,41.400000000000055
cancer,0.8902150854450388,Random Forrest,0.13311150900002763,0.00477349700006016,0.044629629629629686,6168.88
cancer,0.8902150854450388,SVM,0.0021559320000051224,0.000143787999968481,0.04638888888888894,60.0000000000001
cancer,0.8902150854450388,AdaBoost,0.29207562500007045,0.011751972000020032,0.03564814814814818,1492.2400000000002
cancer,0.8902150854450388,kNN,0.0004253209998933017,0.006347974000036627,0.07694444444444448,0
cancer,0.8902150854450388,Logistic Regression,0.02211398399991595,0.0001405430000158958,0.05638888888888895,0
cancer,0.8902150854450388,Neural Network,0.61615608099999,0.00033688300007270297,0.05527777777777782,75266.00000000019
cancer,0.9111627561154894,QDA,0.0010085080000681046,0.00020401399997354024,0.04305555555555559,1859.9999999999968
cancer,0.9111627561154894,LDA,0.03443408200002523,0.0001627470000676113,0.04407407407407414,960.0000000000016
cancer,0.9111627561154894,Decicision Tree,0.004329711999980647,0.00016518200003702078,0.06935185185185189,42.640000000000065
cancer,0.9111627561154894,Random Forrest,0.1345362919998843,0.004643599000046379,0.04388888888888894,6376.480000000001
cancer,0.9111627561154894,SVM,0.0022019870000440276,0.00014181399998051348,0.04240740740740745,60.0000000000001
cancer,0.9111627561154894,AdaBoost,0.2961354400000893,0.011730365999956117,0.029537037037037073,1493.9200000000005
cancer,0.9111627561154894,kNN,0.00042404600000736523,0.006356770000020337,0.07583333333333338,0
cancer,0.9111627561154894,Logistic Regression,0.022134558999950964,0.00014207400003215305,0.057592592592592626,0
cancer,0.9111627561154894,Neural Network,0.6128410769997935,0.000333148000154324,0.056574074074074096,75266.00000000019
cancer,0.9326033468832199,QDA,0.0010029130000111762,0.00019988699996247302,0.04444444444444448,1859.9999999999968
cancer,0.9326033468832199,LDA,0.03584396000000196,0.00016008000005967912,0.042314814814814874,960.0000000000016
cancer,0.9326033468832199,Decicision Tree,0.004547185000064929,0.00016801499998109648,0.07101851851851852,43.28000000000007
cancer,0.9326033468832199,Random Forrest,0.13621371199998972,0.004733088000011775,0.038796296296296336,6554.559999999998
cancer,0.9326033468832199,SVM,0.002265830999949686,0.00014118700002654805,0.043240740740740774,60.0000000000001
cancer,0.9326033468832199,AdaBoost,0.30072663400005695,0.011716885999921935,0.03203703703703708,1493.2800000000004
cancer,0.9326033468832199,kNN,0.000420354000016232,0.006353970999989541,0.07111111111111114,0
cancer,0.9326033468832199,Logistic Regression,0.022096069999970495,0.00014096399998379634,0.059907407407407444,0
cancer,0.9326033468832199,Neural Network,0.6347101630000179,0.0003419910000593519,0.05212962962962965,75266.00000000019
cancer,0.9545484566618342,QDA,0.0010369459999310495,0.00020413300006111968,0.041759259259259274,1859.9999999999968
cancer,0.9545484566618342,LDA,0.031948047000005315,0.00016286200003378322,0.04296296296296301,960.0000000000016
cancer,0.9545484566618342,Decicision Tree,0.00451146099996549,0.00016623899993646772,0.06787037037037041,42.920000000000066
cancer,0.9545484566618342,Random Forrest,0.13711915599995333,0.004645567000097799,0.04018518518518521,6615.319999999999
cancer,0.9545484566618342,SVM,0.002312920999938797,0.0001423569999133178,0.04120370370370375,60.0000000000001
cancer,0.9545484566618342,AdaBoost,0.3057116259999019,0.011690106000041852,0.030370370370370395,1494.8800000000008
cancer,0.9545484566618342,kNN,0.0004213650000019698,0.006366456999985533,0.07564814814814816,0
cancer,0.9545484566618342,Logistic Regression,0.022419081999996707,0.00014359999993757806,0.057222222222222265,0
cancer,0.9545484566618342,Neural Network,0.6591366459999696,0.0003409030000511847,0.05185185185185187,75266.00000000019
cancer,0.9770099572992254,QDA,0.0010311190000902564,0.000202556999938679,0.04425925925925928,1859.9999999999968
cancer,0.9770099572992254,LDA,0.02817891300006522,0.00015845399995669142,0.045462962962963,960.0000000000016
cancer,0.9770099572992254,Decicision Tree,0.004653138999983641,0.00016518899999937278,0.07055555555555558,43.88000000000007
cancer,0.9770099572992254,Random Forrest,0.13809746199996875,0.004715029000035427,0.0442592592592593,6690.520000000002
cancer,0.9770099572992254,SVM,0.0022222390000206367,0.00014161699989927,0.04407407407407412,60.0000000000001
cancer,0.9770099572992254,AdaBoost,0.3113946310000029,0.011687004000104933,0.032962962962962986,1494.3200000000008
cancer,0.9770099572992254,kNN,0.0004239149999011718,0.006370366000082868,0.07731481481481485,0
cancer,0.9770099572992254,Logistic Regression,0.022391362999951515,0.00014078300000619495,0.056296296296296344,0
cancer,0.9770099572992254,Neural Network,0.6560765940000601,0.0003311490000851337,0.053796296296296335,75266.00000000019
cancer,1.0,QDA,0.0011237360001359773,0.00021640499991917755,0.045185185185185224,1859.9999999999968
cancer,1.0,LDA,0.014000655999971063,0.0001495660001091891,0.04462962962962968,960.0000000000016
cancer,1.0,Decicision Tree,0.004478307999925165,0.0001591490000100748,0.0670370370370371,43.08000000000006
cancer,1.0,Random Forrest,0.14049450899989102,0.004719495000063036,0.040555555555555595,6798.12
cancer,1.0,SVM,0.002387580000049638,0.00014477199985776673,0.04444444444444448,60.0000000000001
cancer,1.0,AdaBoost,0.31727165900005283,0.011721235999884807,0.028888888888888922,1494.1600000000012
cancer,1.0,kNN,0.0004277179999735381,0.006335668000065199,0.0767592592592593,0
cancer,1.0,Logistic Regression,0.02229751700004273,0.00014368199992532027,0.05768518518518523,0
cancer,1.0,Neural Network,0.6885031809999784,0.000340193000047293,0.05361111111111116,75266.00000000019
